;I;Q;I_hex;Q_hex
708;-0.003745555877685547;0.0013840794563293457;00ff0a87;00005ab5
709;-0.0037311315536499023;0.0013980269432067871;00ff0b79;00005b9f
710;-0.003723323345184326;0.0013954639434814453;00ff0bfc;00005b74
711;-0.0037450790405273438;0.0013852715492248535;00ff0a8f;00005ac9
712;-0.003743410110473633;0.0013899803161621094;00ff0aab;00005b18
713;-0.0037337541580200195;0.0013828873634338379;00ff0b4d;00005aa1
714;-0.0037509799003601074;0.0013968348503112793;00ff0a2c;00005b8b
715;-0.003752410411834717;0.0013987421989440918;00ff0a14;00005bab
716;-0.003748178482055664;0.0013821721076965332;00ff0a5b;00005a95
717;-0.00373917818069458;0.0013819336891174316;00ff0af2;00005a91
718;-0.0037406086921691895;0.0013892650604248047;00ff0ada;00005b0c
719;-0.0037552714347839355;0.0013753175735473633;00ff09e4;00005a22
720;-0.0037587881088256836;0.0013713240623474121;00ff09a9;000059df
721;-0.003735184669494629;0.0013701319694519043;00ff0b35;000059cb
722;-0.003738701343536377;0.0013677477836608887;00ff0afa;000059a3
723;-0.003751218318939209;0.0013649463653564453;00ff0a28;00005974
724;-0.0037559866905212402;0.0013679862022399902;00ff09d8;000059a7
725;-0.003742039203643799;0.0013557076454162598;00ff0ac2;000058d9
726;-0.0037418007850646973;0.0013564229011535645;00ff0ac6;000058e5
727;-0.0037519335746765137;0.001358330249786377;00ff0a1c;00005905
728;-0.0037484169006347656;0.0013533234596252441;00ff0a57;000058b1
729;-0.003745555877685547;0.0013502836227416992;00ff0a87;0000587e
730;-0.003753840923309326;0.0013393759727478027;00ff09fc;000057c7
731;-0.003757655620574951;0.001347661018371582;00ff09bc;00005852
732;-0.0037500858306884766;0.001369178295135498;00ff0a3b;000059bb
733;-0.0037432312965393066;0.0013538002967834473;00ff0aae;000058b9
734;-0.0037500858306884766;0.001333475112915039;00ff0a3b;00005764
735;-0.003756225109100342;0.0013592243194580078;00ff09d4;00005914
736;-0.0037536025047302246;0.0013564229011535645;00ff0a00;000058e5
737;-0.003747224807739258;0.0013422369956970215;00ff0a6b;000057f7
738;-0.003754556179046631;0.0013505220413208008;00ff09f0;00005882
739;-0.0037479400634765625;0.0013552308082580566;00ff0a5f;000058d1
740;-0.0037505626678466797;0.0013410449028015137;00ff0a33;000057e3
741;-0.0037789344787597656;0.0013263821601867676;00ff0857;000056ed
742;-0.0037626028060913086;0.0013412833213806152;00ff0969;000057e7
743;-0.0037479400634765625;0.001356661319732666;00ff0a5f;000058e9
744;-0.0037531256675720215;0.001347184181213379;00ff0a08;0000584a
745;-0.00376284122467041;0.0013547539710998535;00ff0965;000058c9
746;-0.0037521719932556152;0.0013523697853088379;00ff0a18;000058a1
747;-0.003759026527404785;0.001358330249786377;00ff09a5;00005905
748;-0.003751218318939209;0.0013408064842224121;00ff0a28;000057df
749;-0.0037508010864257812;0.0013514161109924316;00ff0a2f;00005891
750;-0.003753364086151123;0.0013436675071716309;00ff0a04;0000580f
751;-0.00375288724899292;0.0013415217399597168;00ff0a0c;000057eb
752;-0.003753840923309326;0.0013410449028015137;00ff09fc;000057e3
753;-0.0037611722946166992;0.0013578534126281738;00ff0981;000058fd
754;-0.0037552714347839355;0.0013396143913269043;00ff09e4;000057cb
755;-0.0037559866905212402;0.0013393759727478027;00ff09d8;000057c7
756;-0.003758370876312256;0.0013372302055358887;00ff09b0;000057a3
757;-0.0037547945976257324;0.0013440847396850586;00ff09ec;00005816
758;-0.0037509799003601074;0.0013488531112670898;00ff0a2c;00005866
759;-0.003768742084503174;0.001327812671661377;00ff0902;00005705
760;-0.0037488937377929688;0.0013315677642822266;00ff0a4f;00005744
761;-0.003748655319213867;0.0013320446014404297;00ff0a53;0000574c
762;-0.003758370876312256;0.0013384222984313965;00ff09b0;000057b7
763;-0.003756701946258545;0.001356661319732666;00ff09cc;000058e9
764;-0.0037609338760375977;0.0013308525085449219;00ff0985;00005738
765;-0.003753840923309326;0.0013169050216674805;00ff09fc;0000564e
766;-0.0037519335746765137;0.0013486146926879883;00ff0a1c;00005862
767;-0.0037592649459838867;0.0013559460639953613;00ff09a1;000058dd
768;-0.00375974178314209;0.001347184181213379;00ff0999;0000584a
769;-0.003744840621948242;0.001347184181213379;00ff0a93;0000584a
770;-0.003762364387512207;0.0013507604598999023;00ff096d;00005886
771;-0.003770887851715088;0.0013561844825744629;00ff08de;000058e1
772;-0.0037557482719421387;0.0013393759727478027;00ff09dc;000057c7
773;-0.003758549690246582;0.0013408064842224121;00ff09ad;000057df
774;-0.0037652254104614258;0.0013431906700134277;00ff093d;00005807
775;-0.0037587881088256836;0.0013410449028015137;00ff09a9;000057e3
776;-0.0037540793418884277;0.0013339519500732422;00ff09f8;0000576c
777;-0.003746509552001953;0.0013071894645690918;00ff0a77;000055ab
778;-0.003752410411834717;0.0013372302055358887;00ff0a14;000057a3
779;-0.0037614107131958008;0.0013391375541687012;00ff097d;000057c3
780;-0.0037654638290405273;0.0013362765312194824;00ff0939;00005793
781;-0.003748655319213867;0.001338183879852295;00ff0a53;000057b3
782;-0.003751218318939209;0.0013429522514343262;00ff0a28;00005803
783;-0.003742992877960205;0.0013379454612731934;00ff0ab2;000057af
784;-0.003756701946258545;0.001333475112915039;00ff09cc;00005764
785;-0.0037652254104614258;0.0013303756713867188;00ff093d;00005730
786;-0.0037633180618286133;0.0013353824615478516;00ff095d;00005784
787;-0.003756225109100342;0.0013251900672912598;00ff09d4;000056d9
788;-0.0037491321563720703;0.0013117194175720215;00ff0a4b;000055f7
789;-0.003761887550354004;0.0013235211372375488;00ff0975;000056bd
790;-0.0037694573402404785;0.001322329044342041;00ff08f6;000056a9
791;-0.0037609338760375977;0.0013147592544555664;00ff0985;0000562a
792;-0.003758370876312256;0.0013157129287719727;00ff09b0;0000563a
793;-0.003781259059906006;0.001308143138885498;00ff0830;000055bb
794;-0.003758370876312256;0.0013086199760437012;00ff09b0;000055c3
795;-0.0037647485733032227;0.001307666301727295;00ff0945;000055b3
796;-0.003763556480407715;0.0013145208358764648;00ff0959;00005626
797;-0.0037699341773986816;0.001314997673034668;00ff08ee;0000562e
798;-0.0037699341773986816;0.0012902021408081055;00ff08ee;0000548e
799;-0.003768742084503174;0.0013105273246765137;00ff0902;000055e3
800;-0.0037642717361450195;0.001314997673034668;00ff094d;0000562e
801;-0.0037642717361450195;0.001315474510192871;00ff094d;00005636
802;-0.0037604570388793945;0.0013173818588256836;00ff098d;00005656
803;-0.00377655029296875;0.001314997673034668;00ff087f;0000562e
804;-0.0037547945976257324;0.001318812370300293;00ff09ec;0000566e
805;-0.0037521719932556152;0.0013301372528076172;00ff0a18;0000572c
806;-0.003773927688598633;0.0013263821601867676;00ff08ab;000056ed
807;-0.0037706494331359863;0.0013254284858703613;00ff08e2;000056dd
808;-0.0037479400634765625;0.0013157129287719727;00ff0a5f;0000563a
809;-0.003744840621948242;0.0013095736503601074;00ff0a93;000055d3
810;-0.003777027130126953;0.001333475112915039;00ff0877;00005764
811;-0.0037637948989868164;0.0013183355331420898;00ff0955;00005666
812;-0.0037665963172912598;0.0013095736503601074;00ff0926;000055d3
813;-0.0037519335746765137;0.0013183355331420898;00ff0a1c;00005666
814;-0.0037496089935302734;0.0013131499290466309;00ff0a43;0000560f
815;-0.003770887851715088;0.0013069510459899902;00ff08de;000055a7
816;-0.0037659406661987305;0.001305997371673584;00ff0931;00005597
817;-0.0037677884101867676;0.00130462646484375;00ff0912;00005580
818;-0.0037779808044433594;0.0013034343719482422;00ff0867;0000556c
819;-0.0037819743156433105;0.0012975335121154785;00ff0824;00005509
820;-0.003767549991607666;0.0012932419776916504;00ff0916;000054c1
821;-0.003773510456085205;0.001290440559387207;00ff08b2;00005492
822;-0.003787219524383545;0.0012894868850708008;00ff07cc;00005482
823;-0.003775358200073242;0.0012880563735961914;00ff0893;0000546a
824;-0.0037682652473449707;0.0012636780738830566;00ff090a;000052d1
825;-0.0037767887115478516;0.0012785792350769043;00ff087b;000053cb
826;-0.0037819743156433105;0.0012795329093933105;00ff0824;000053db
827;-0.003777742385864258;0.0012745857238769531;00ff086b;00005388
828;-0.00378340482711792;0.0012639164924621582;00ff080c;000052d5
829;-0.0037732720375061035;0.0013031959533691406;00ff08b6;00005568
830;-0.003779888153076172;0.001286625862121582;00ff0847;00005452
831;-0.0037853121757507324;0.001258254051208496;00ff07ec;00005276
832;-0.0037884116172790527;0.0012653470039367676;00ff07b8;000052ed
833;-0.003775358200073242;0.0012875795364379883;00ff0893;00005462
834;-0.0037779808044433594;0.001284956932067871;00ff0867;00005436
835;-0.0037801265716552734;0.0012596845626831055;00ff0843;0000528e
836;-0.0037751197814941406;0.0012837648391723633;00ff0897;00005422
837;-0.0037673115730285645;0.0012878179550170898;00ff091a;00005466
838;-0.0037732720375061035;0.0012781023979187012;00ff08b6;000053c3
839;-0.0037796497344970703;0.0012968182563781738;00ff084b;000054fd
840;-0.0037649869918823242;0.001293480396270752;00ff0941;000054c5
841;-0.0037711262702941895;0.001281440258026123;00ff08da;000053fb
842;-0.003770887851715088;0.0012875795364379883;00ff08de;00005462
843;-0.003777742385864258;0.0012963414192199707;00ff086b;000054f5
844;-0.003776073455810547;0.0012920498847961426;00ff0887;000054ad
845;-0.0037711262702941895;0.0012892484664916992;00ff08da;0000547e
846;-0.0037547945976257324;0.0012998580932617188;00ff09ec;00005530
847;-0.0037720799446105957;0.0012851953506469727;00ff08ca;0000543a
848;-0.003780841827392578;0.0012826323509216309;00ff0837;0000540f
849;-0.003780841827392578;0.001271963119506836;00ff0837;0000535c
850;-0.003765702247619629;0.001277148723602295;00ff0935;000053b3
851;-0.0037741661071777344;0.0012863874435424805;00ff08a7;0000544e
852;-0.003771841526031494;0.0012750625610351562;00ff08ce;00005390
853;-0.003771364688873291;0.0012700557708740234;00ff08d6;0000533c
854;-0.0037716031074523926;0.0012840032577514648;00ff08d2;00005426
855;-0.0037736892700195312;0.001284480094909668;00ff08af;0000542e
856;-0.003787219524383545;0.0012764334678649902;00ff07cc;000053a7
857;-0.003787219524383545;0.001262962818145752;00ff07cc;000052c5
